Density_min-max,density_o_min-max,Altitude_min-max,Kp_min-max,DSTIndex_min-max,Flag(***)_min-max,apindex_min-max,la_min-max,lo_min-max,local_solar_time_min-max,Unnamed: 0,Density,density_o,Altitude,la,lo,local_solar_time,Magnitude of Average Field Vector,ProtonDensity ,Kp,DSTIndex,Flag(***),apindex
0.258537264,5.21E-47,0.259978411,0,0.844621514,0,0,0.999137526,4.90E-32,0.423636524,6156,6.85E-14,1.09E-13,445839.7832,87.37970036,-130.9458855,10.16740418,1.2,9.1,0,3,-1,0
0.258681869,6.01E-47,0.258327406,0,0.84063745,0,0,0.985976896,4.10E-32,0.466130758,6157,7.11E-14,1.17E-13,445763.0482,87.29629423,-139.018235,11.18724966,0.7,8.8,0,2,-1,0
0.260622914,6.61E-47,0.260856182,0,0.836653386,0,0,0.989853786,3.52E-31,0.39408303,6158,1.06E-13,1.23E-13,445880.58,87.32086421,171.7999177,9.458131565,2,6,0,1,-1,0
0.261179088,5.41E-47,0.261931225,0,0.832669323,0,0,0.997857358,3.44E-31,0.436703625,6159,1.16E-13,1.11E-13,445930.5456,87.37158723,163.7730406,10.48100964,1.3,4.5,0,0,-1,0
0.257330367,4.90E-47,0.26056943,0,0.836653386,0,0,0.975873642,3.36E-31,0.478047335,6160,4.68E-14,1.06E-13,445867.2524,87.23226437,155.2864852,11.47324299,2.1,4.6,0,1,-1,0
0.257208009,4.40E-47,0.25902247,0,0.824701195,0,0,0.996081518,2.87E-31,0.406707274,6161,4.46E-14,1.01E-13,445795.3532,87.36033276,106.3593808,9.761108623,2.2,4.2,0,-2,-1,0
0.25865406,5.21E-47,0.257981927,0.036144578,0.820717131,0,0.011173184,0.994361881,2.79E-31,0.449858602,6162,7.06E-14,1.09E-13,445746.9911,87.34943448,98.52354004,10.7967241,1.7,5.3,3,-3,-1,2
0.259493882,5.41E-47,0.256538124,0.036144578,0.832669323,0,0.011173184,0.980409816,2.30E-31,0.378247335,6163,8.57E-14,1.11E-13,445679.8864,87.26101259,49.49878265,9.078080898,1.2,6,3,0,-1,2
0.258086763,4.60E-47,0.255727549,0,0.832669323,0,0,0.402234729,1.58E-31,0.241972674,6164,6.04E-14,1.03E-13,445642.2127,83.59680002,-22.55449298,5.807540801,3,5.1,0,0,-1,0
0.25810901,4.70E-47,0.258222713,0,0.832669323,0,0,0.998838876,2.21E-31,0.420291106,6165,6.08E-14,1.04E-13,445758.1823,87.37780765,41.26420322,10.08711543,3,5.1,0,0,-1,0
0.257619577,4.80E-47,0.259079067,0,0.848605578,0,0,0.986774326,2.13E-31,0.462870917,6166,5.20E-14,1.05E-13,445797.9837,87.30134798,33.22257972,11.10901471,1.6,5.5,0,4,-1,0
0.260456062,5.41E-47,0.258564567,0,0.848605578,0,0,0.988919191,1.64E-31,0.390532298,6167,1.03E-13,1.11E-13,445774.0709,87.31494117,-16.06406543,9.372915336,1.6,5.4,0,4,-1,0
0.25798109,5.41E-47,0.256705729,0,0.856573705,0,0,0.997973693,1.56E-31,0.433038477,6168,5.85E-14,1.11E-13,445687.6763,87.37232451,-24.13223035,10.3930475,1.9,5.7,0,6,-1,0
0.259521691,4.40E-47,0.257628588,0,0.856573705,0,0,0.977202306,1.48E-31,0.474562632,6169,8.62E-14,1.01E-13,445730.5687,87.24068484,-32.55393647,11.38961143,2,6.4,0,6,-1,0
0.258843159,4.80E-47,0.258255372,0,0.848605578,0,0,0.995588302,9.85E-32,0.403162077,6170,7.40E-14,1.05E-13,445759.7002,87.35720698,-81.50293606,9.676025252,1.9,5.9,0,4,-1,0
0.258197998,4.90E-47,0.259352146,0,0.848605578,0,0,0.994937448,9.07E-32,0.446433003,6171,6.24E-14,1.06E-13,445810.6758,87.35308216,-89.29584743,10.71451102,1.9,6.3,0,4,-1,0
0.255273637,4.80E-47,0.260437566,0.036144578,0.848605578,0,0.011173184,0.979458533,4.17E-32,0.374953594,6172,9.82E-15,1.05E-13,445861.1237,87.25498379,-138.2732633,8.999032356,1.8,6.3,3,4,-1,2
0.257235818,4.19E-47,0.260203801,0.036144578,0.852589641,0,0.011173184,0.998596626,3.34E-32,0.41684736,6173,4.51E-14,9.89E-14,445850.2588,87.37627238,-146.5619692,10.00446684,1.8,6.3,3,5,-1,2
0.259716352,5.01E-47,0.260775248,0,0.836653386,0,0,0.987455147,2.54E-32,0.459457769,6174,8.97E-14,1.07E-13,445876.8184,87.30566272,-154.5926978,11.02710046,1.8,5.9,0,1,-1,0
0.262235818,5.61E-47,0.263211229,0,0.832669323,0,0,0.988171369,3.36E-31,0.387207433,6175,1.35E-13,1.13E-13,445990.0373,87.31020181,156.1523173,9.293119841,1.4,6.4,0,0,-1,0
0.259705228,4.70E-47,0.262661327,0,0.836653386,0,0,0.998284647,3.28E-31,0.42978884,6176,8.95E-14,1.04E-13,445964.4791,87.3742952,148.1111321,10.31505743,1.1,6.8,0,1,-1,0
0.258609566,4.60E-47,0.260141171,0,0.844621514,0,0,0.978199769,3.20E-31,0.471454339,6177,6.98E-14,1.03E-13,445847.3479,87.24700631,139.7402175,11.3150136,1,7.9,0,3,-1,0
0.258887653,5.71E-47,0.258783127,0,0.844621514,0,0,0.995232851,2.71E-31,0.3999657,6178,7.48E-14,1.14E-13,445784.2291,87.35495429,90.75942451,9.59931341,1.2,7.6,0,3,-1,0
0.258542825,4.03E-47,0.256855964,0,0.848605578,0,0,0.995346278,2.63E-31,0.443223883,6179,6.86E-14,9.73E-14,445694.6589,87.35567314,82.96184712,10.63749336,1.2,8.1,0,4,-1,0
0.259860957,5.21E-47,0.256372047,0.084337349,0.848605578,0,0.016759777,0.978336931,2.14E-31,0.371784666,6180,9.23E-14,1.09E-13,445672.1675,87.24787558,33.99882268,8.922979286,2,9,7,4,-1,3
0.258837597,4.13E-47,0.259286932,0.084337349,0.84063745,0,0.016759777,0.998483728,2.06E-31,0.413521143,6181,7.39E-14,9.83E-14,445807.6448,87.37555688,25.65341263,9.924638879,3.1,13,7,2,-1,3
0.260027809,4.50E-47,0.258889645,0.120481928,0.852589641,0,0.022346369,0.988172753,1.98E-31,0.456056848,6182,9.53E-14,1.02E-13,445789.1798,87.31021058,17.59570385,10.94547966,2.3,16,10,5,-1,4
0.260789766,4.70E-47,0.257247601,0.120481928,0.90438247,0,0.022346369,0.987154929,1.48E-31,0.383716205,6183,1.09E-13,1.04E-13,445712.8613,87.30376007,-31.69187741,9.209331705,4,22.2,10,18,-1,4
0.258147942,4.50E-47,0.257513311,0.156626506,0.912350598,0,0.027932961,0.998416826,1.40E-31,0.426190956,6184,6.15E-14,1.02E-13,445725.2109,87.37513289,-39.77156544,10.22870959,4.7,24,13,20,-1,5
0.260100111,5.91E-47,0.257998638,0.156626506,0.87250996,0,0.027932961,0.979395823,1.32E-31,0.46808272,6185,9.66E-14,1.16E-13,445747.7678,87.25458636,-48.06114304,11.23409602,8.5,16.1,13,10,-1,5
0.261735261,8.41E-47,0.258987309,0.325301205,0.812749004,0,0.067039106,0.994777717,8.29E-32,0.396535393,6186,1.26E-13,1.41E-13,445793.719,87.35206986,-97.0631872,9.516987348,6.2,15.9,27,-5,-1,12
0.259093437,7.41E-47,0.260081504,0.325301205,0.828685259,0,0.067039106,0.995902229,7.52E-32,0.439865722,6187,7.85E-14,1.31E-13,445844.5747,87.35919651,-104.8349212,10.55689877,4,13.9,27,-1,-1,12
0.25932703,7.71E-47,0.259803181,0.277108434,0.80876494,0,0.05027933,0.977299848,2.62E-32,0.368581281,6188,8.27E-14,1.34E-13,445831.6389,87.24130302,-153.7423552,8.846099283,5.8,9.1,23,-6,-1,9
0.261568409,8.71E-47,0.258491853,0.277108434,0.784860558,0,0.05027933,0.998107593,1.78E-32,0.410166324,6189,1.23E-13,1.44E-13,445770.6913,87.37317311,-162.1424058,9.844124513,7,8.7,23,-12,-1,9
0.263292547,9.21E-47,0.261049001,0.277108434,0.796812749,0,0.05027933,0.988844513,9.80E-33,0.452866543,6190,1.54E-13,1.49E-13,445889.5418,87.31446789,-170.1410085,10.86891355,5.8,9.2,23,-9,-1,9
0.264794216,9.71E-47,0.261634782,0.277108434,0.804780876,0,0.05027933,0.986802064,3.21E-31,0.380664002,6191,1.81E-13,1.54E-13,445916.7676,87.30152377,140.6210082,9.136079989,5.4,8.3,23,-7,-1,9
0.258642937,9.21E-47,0.258346024,0.204819277,0.784860558,0,0.033519553,0.68948139,2.56E-31,0.264962452,6192,7.04E-14,1.49E-13,445763.9135,85.41723962,75.84860765,6.35928673,6.6,7.7,17,-12,-1,6
0.258870968,9.11E-47,0.259511067,0.204819277,0.784860558,0,0.033519553,0.998715336,3.13E-31,0.423236099,6193,7.45E-14,1.48E-13,445818.0621,87.37702471,132.5762657,10.15779414,6.6,7.7,17,-12,-1,6
0.260400445,9.31E-47,0.258375492,0.277108434,0.792828685,0,0.05027933,0.980218267,3.05E-31,0.465242479,6194,1.02E-13,1.50E-13,445765.2831,87.25979864,124.3278598,11.1659313,6.1,7.3,23,-10,-1,9
0.261846496,9.81E-47,0.25713811,0.277108434,0.784860558,0,0.05027933,0.994482756,2.55E-31,0.393599945,6195,1.28E-13,1.55E-13,445707.7724,87.35020053,75.29145908,9.446537696,6.9,7.7,23,-12,-1,9
0.261123471,1.11E-46,0.255924383,0.120481928,0.792828685,0,0.022346369,0.996093227,2.48E-31,0.436915236,6196,1.15E-13,1.68E-13,445651.3611,87.36040697,67.51423156,10.48608823,7.3,5.1,10,-10,-1,4
0.261512792,1.04E-46,0.258849925,0.120481928,0.804780876,0,0.022346369,0.976384385,1.99E-31,0.365621109,6197,1.22E-13,1.61E-13,445787.3337,87.23550123,18.6032295,8.775056263,7.4,5.4,10,-7,-1,4
0.262347052,1.04E-46,0.259326932,0.156626506,0.80876494,0,0.027932961,0.997976875,1.90E-31,0.407170114,6198,1.37E-13,1.61E-13,445809.5039,87.37234468,10.19011903,9.772216603,7.4,6.3,13,-6,-1,5
0.265461624,1.15E-46,0.258515606,0.156626506,0.804780876,0,0.027932961,0.989467733,1.82E-31,0.449714774,6199,1.93E-13,1.72E-13,445771.7953,87.31841758,2.135421178,10.79327229,5.4,6.2,13,-7,-1,5
0.260956618,1.04E-46,0.257671546,0.120481928,0.804780876,0,0.022346369,0.986012231,1.33E-31,0.377523309,6200,1.12E-13,1.61E-13,445732.5653,87.29651817,-47.09866896,9.060704542,6.7,8.4,10,-7,-1,4
0.263292547,1.03E-46,0.258052025,0.120481928,0.80876494,0,0.022346369,0.998851807,1.25E-31,0.42007846,6201,1.54E-13,1.60E-13,445750.2491,87.3778896,-55.14962664,10.082012,6,7.9,10,-6,-1,4
0.260901001,1.20E-46,0.258441614,0.036144578,0.824701195,0,0.011173184,0.981019154,1.17E-31,0.462238944,6202,1.11E-13,1.77E-13,445768.3563,87.2648743,-63.34267952,11.09384761,3,10.2,3,-2,-1,2
0.261290323,1.05E-46,0.259314435,0.036144578,0.816733068,1,0.011173184,0.994130106,6.76E-32,0.390637451,6203,1.18E-13,1.62E-13,445808.9231,87.34796559,-112.3644344,9.375438968,3,9.8,3,-4,0,2
0.260845384,9.71E-47,0.259377986,0.120481928,0.812749004,1,0.022346369,0.99638262,5.99E-32,0.434004986,6204,1.10E-13,1.54E-13,445811.8768,87.36224101,-120.1229857,10.41624334,4,8.9,10,-5,0,4
0.259833148,9.51E-47,0.258429537,0.120481928,0.812749004,1,0.022346369,0.975407009,1.09E-32,0.362737963,6205,9.18E-14,1.52E-13,445767.795,87.22930706,-169.0243591,8.70586185,3.9,8.4,10,-5,0,4
0.263403782,1.11E-46,0.260260378,0.361445783,0.796812749,1,0.083798883,0.997739367,2.46E-33,0.404185879,6206,1.56E-13,1.68E-13,445852.8884,87.37083946,-177.4739842,9.700596106,3.8,8.8,30,-9,0,15
0.262903226,1.22E-46,0.261733146,0.361445783,0.832669323,1,0.083798883,0.990062845,3.55E-31,0.446885256,6207,1.47E-13,1.79E-13,445921.3393,87.32218913,174.5268904,10.72536494,4.3,12.4,30,0,0,15
0.260456062,1.03E-46,0.260542367,0.204819277,0.820717131,0,0.033519553,0.98575247,3.06E-31,0.374817601,6208,1.03E-13,1.60E-13,445865.9946,87.29487192,125.3372665,8.995768572,4.8,11.4,17,-3,-1,6
0.260139043,1.10E-46,0.258649999,0.204819277,0.800796813,0,0.033519553,0.998974913,2.98E-31,0.417371463,6209,9.73E-14,1.67E-13,445778.0416,87.37866979,117.2857495,10.0170451,5,10.3,17,-8,-1,6
0.261457175,1.27E-46,0.257462848,0.277108434,0.80876494,0,0.05027933,0.981539609,2.89E-31,0.459587418,6210,1.21E-13,1.84E-13,445722.8655,87.26817271,109.1125782,11.03021199,4.3,11.5,23,-6,-1,9
0.260233593,1.10E-46,0.255772926,0.277108434,0.816733068,0,0.05027933,0.993781244,2.40E-31,0.387954937,6211,9.90E-14,1.67E-13,445644.3217,87.34575466,60.07958503,9.311059645,4.8,10.9,23,-4,-1,9
0.264015573,1.03E-46,0.25653741,0.036144578,0.796812749,0,0.011173184,0.996459304,2.32E-31,0.431201194,6212,1.67E-13,1.60E-13,445679.8532,87.362727,52.27729196,10.3489534,4.2,8.7,3,-9,-1,2
0.262291435,9.91E-47,0.258137539,0.036144578,0.784860558,0,0.011173184,0.974820994,1.84E-31,0.360016339,6213,1.36E-13,1.56E-13,445754.2236,87.22559316,3.40541293,8.64054391,4,6.4,3,-12,-1,2
0.263459399,9.31E-47,0.257485649,0.036144578,0.788844622,0,0.011173184,0.997459759,1.75E-31,0.401128164,6214,1.57E-13,1.50E-13,445723.9252,87.36906743,-5.165296032,9.627212108,4,5.5,3,-11,-1,2
0.264571746,1.02E-46,0.25529976,0.036144578,0.792828685,0,0.011173184,0.990486053,1.67E-31,0.443778709,6215,1.77E-13,1.59E-13,445622.33,87.32487123,-13.18209331,10.65080897,3.6,4.2,3,-10,-1,2
0.260956618,8.61E-47,0.256236939,0,0.80876494,0,0,0.985027855,1.18E-31,0.371727462,6216,1.12E-13,1.43E-13,445665.888,87.29027964,-62.36592171,8.921606425,3.3,2.8,0,-6,-1,0
0.261735261,9.21E-47,0.256889292,0,0.80876494,0,0,0.999050728,1.10E-31,0.414304893,6217,1.26E-13,1.49E-13,445696.2079,87.37915027,-70.40907585,9.943448603,3.1,3.4,0,-6,-1,0
0.260456062,1.03E-46,0.258037771,0.036144578,0.812749004,0,0.011173184,0.982286849,1.02E-31,0.456705276,6218,1.03E-13,1.60E-13,445749.5866,87.27290838,-78.51598354,10.96104167,2.8,4,3,-5,-1,2
0.259443826,8.01E-47,0.25931743,0.036144578,0.800796813,0,0.011173184,0.993545567,5.24E-32,0.385062688,6219,8.48E-14,1.37E-13,445809.0623,87.34426105,-127.5527468,9.241646786,3.3,3.8,3,-8,-1,2
0.258359288,9.21E-47,0.25918276,0.156626506,0.780876494,0,0.027932961,0.924708893,6.53E-33,0.322252872,6220,6.53E-14,1.49E-13,445802.8031,86.9080053,-173.409776,7.734235045,3.1,6.6,13,-13,-1,5
0.258537264,9.31E-47,0.259064,0.156626506,0.780876494,0,0.027932961,0.996645749,4.46E-32,0.428306503,6221,6.85E-14,1.50E-13,445797.2834,87.3639086,-135.3560519,10.27948191,3.1,6.6,13,-13,-1,5
0.260956618,8.91E-47,0.25920235,0.084337349,0.784860558,0,0.016759777,0.97388386,3.56E-31,0.357208627,6222,1.12E-13,1.46E-13,445803.7136,87.21965403,175.8032436,8.573159884,3.8,7,7,-12,-1,3
0.263014461,9.21E-47,0.261561799,0.084337349,0.800796813,0,0.016759777,0.997305149,3.48E-31,0.398310565,6223,1.49E-13,1.49E-13,445913.3755,87.36808758,167.2288548,9.559590805,3.3,8.4,7,-8,-1,3
0.258520578,9.31E-47,0.261369451,0.120481928,0.804780876,0,0.022346369,0.991014601,3.40E-31,0.44114223,6224,6.82E-14,1.50E-13,445904.4356,87.32822093,159.2771485,10.58753449,3.5,6.8,10,-7,-1,4
0.257347052,7.91E-47,0.258957181,0.120481928,0.804780876,0,0.022346369,0.984771578,2.90E-31,0.369137804,6225,4.71E-14,1.36E-13,445792.3187,87.28865547,110.110074,8.859455601,3.2,6.3,10,-7,-1,4
0.25916574,9.21E-47,0.257640858,0,0.80876494,0,0,0.999180213,2.82E-31,0.41169726,6226,7.98E-14,1.49E-13,445731.139,87.37997089,102.0603561,9.880866384,3.3,4.3,0,-6,-1,0
0.259788654,9.51E-47,0.255716245,0,0.804780876,0,0,0.982762606,2.74E-31,0.454114168,6227,9.10E-14,1.52E-13,445641.6873,87.27592351,93.95931101,10.89885608,3.8,4.2,0,-7,-1,0
0.261067853,9.61E-47,0.254876342,0,0.80876494,0,0,0.993160617,2.25E-31,0.382396766,6228,1.14E-13,1.53E-13,445602.6505,87.34182141,44.8955306,9.177665653,3.6,5.3,0,-6,-1,0
0.26051168,8.11E-47,0.258089613,0,0.812749004,0,0,0.996887251,2.17E-31,0.42556689,6229,1.04E-13,1.38E-13,445751.9961,87.36543913,37.06561148,10.21373225,3.1,8.1,0,-5,-1,0
0.260189099,8.11E-47,0.258282451,0,0.832669323,0,0,0.973188025,1.68E-31,0.35449741,6230,9.82E-14,1.38E-13,445760.9588,87.21524414,-11.76495167,8.50809172,3.1,8.6,0,0,-1,0
0.261846496,8.31E-47,0.256589458,0,0.836653386,0,0,0.99709706,1.60E-31,0.395379373,6231,1.28E-13,1.40E-13,445682.2723,87.36676881,-20.41863069,9.489243293,3.4,9,0,1,-1,0
0.259410456,8.01E-47,0.256383967,0.036144578,0.832669323,0,0.011173184,0.991482142,1.52E-31,0.438241506,6232,8.42E-14,1.37E-13,445672.7215,87.33118399,-28.35947816,10.51791822,2.5,10,3,0,-1,2
0.261679644,7.81E-47,0.257005402,0.036144578,0.832669323,0,0.011173184,0.98435682,1.03E-31,0.366352534,6233,1.25E-13,1.35E-13,445701.6044,87.28602692,-77.48510891,8.792610182,2.8,8.9,3,0,-1,2
0.26134594,8.81E-47,0.257545428,0.036144578,0.828685259,0,0.011173184,0.999291227,9.45E-32,0.408935758,6234,1.19E-13,1.45E-13,445726.7036,87.38067445,-85.52639849,9.814591381,1.3,9.5,3,-1,-1,2
0.260956618,6.41E-47,0.258418312,0.036144578,0.820717131,0,0.011173184,0.983319865,8.64E-32,0.451509883,6235,1.12E-13,1.21E-13,445767.2733,87.27945517,-93.57097956,10.83635422,3.2,10.6,3,-3,-1,2
0.260400445,7.11E-47,0.258279465,0.036144578,0.832669323,0,0.011173184,0.99295266,3.73E-32,0.379818337,6236,1.02E-13,1.28E-13,445760.82,87.34050347,-142.6255857,9.11578435,3,,3,0,-1,2
0.258498331,7.61E-47,0.256575764,0.036144578,0.84063745,0,0.011173184,0.996879175,2.95E-32,0.422932056,6237,6.78E-14,1.33E-13,445681.6358,87.36538795,-150.4759428,10.15049722,3.6,9.6,3,2,-1,2
0.262347052,8.51E-47,0.25924421,0.036144578,0.84063745,0,0.011173184,0.97275303,3.41E-31,0.352023799,6238,1.37E-13,1.42E-13,445805.6592,87.21248734,160.7513981,8.448725988,3.8,9.7,3,2,-1,2
0.259822024,6.61E-47,0.25994597,0.036144578,0.852589641,0,0.011173184,0.997274714,3.32E-31,0.392983617,6239,9.16E-14,1.23E-13,445838.2754,87.3678947,152.1256294,9.431746072,2.9,10.5,3,5,-1,2
0.258153504,6.81E-47,0.258223234,0,0.860557769,0,0,0.991807373,3.24E-31,0.435987051,6240,6.16E-14,1.25E-13,445758.2065,87.33324516,144.2355416,10.46381215,2.8,10.1,0,7,-1,0
0.258225806,5.81E-47,0.256965309,0,0.852589641,0,0,0.984321464,2.75E-31,0.364085635,6241,6.29E-14,1.15E-13,445699.741,87.28580285,95.1053334,8.73820547,2.8,10.5,0,5,-1,0
0.259660734,7.01E-47,0.255833322,0.277108434,0.844621514,0,0.05027933,0.999334367,2.67E-31,0.406640847,6242,8.87E-14,1.27E-13,445647.1288,87.38094785,87.05386864,9.759514395,3.1,12.8,23,3,-1,9
0.259911012,7.21E-47,0.254503774,0.277108434,0.836653386,0,0.05027933,0.983409222,2.59E-31,0.449212882,6243,9.32E-14,1.29E-13,445585.3344,87.28002147,79.00844817,10.78122708,4.9,9.6,23,1,-1,9
0.260845384,6.41E-47,0.257025852,0.084337349,0.828685259,0,0.016759777,0.992636493,2.10E-31,0.377404329,6244,1.10E-13,1.21E-13,445702.5549,87.33849975,29.91163363,9.057849071,4.4,12.2,7,-1,-1,3
0.260567297,7.31E-47,0.257520433,0.084337349,0.828685259,0,0.016759777,0.997009908,2.02E-31,0.420553402,6245,1.05E-13,1.30E-13,445725.5419,87.36621648,22.07391336,10.09341044,5.4,9.1,7,-1,-1,3
0.261735261,7.81E-47,0.257015047,0.036144578,0.844621514,0,0.011173184,0.972217608,1.53E-31,0.349460734,6246,1.26E-13,1.35E-13,445702.0527,87.20909408,-26.76521993,8.387213415,3.9,10.6,3,3,-1,2
0.260567297,8.11E-47,0.255627826,0.036144578,0.848605578,0,0.011173184,0.997082809,1.45E-31,0.390346359,6247,1.05E-13,1.38E-13,445637.5778,87.36667849,-35.41780516,9.368452872,3.5,11.1,3,4,-1,2
0.259666296,6.81E-47,0.256234052,0.036144578,0.856573705,0,0.011173184,0.992149846,1.37E-31,0.433410184,6248,8.88E-14,1.25E-13,445665.7538,87.3354156,-43.28626942,10.40196832,3.4,10,3,6,-1,2
0.259822024,6.81E-47,0.255614536,0.036144578,0.856573705,0,0.011173184,0.851597702,1.69E-31,0.522661907,6249,9.16E-14,1.25E-13,445636.9601,86.44465959,-11.28113827,12.54397577,3.4,10,3,6,-1,2
0.260094549,7.61E-47,0.256792375,0,0.856573705,0,0,0.984009968,8.76E-32,0.361588404,6250,9.65E-14,1.33E-13,445691.7034,87.28382873,-92.38793461,8.678272872,3.3,8.5,0,6,-1,0
0.259471635,7.81E-47,0.257685594,0,0.856573705,0,0,0.999397283,7.96E-32,0.404225455,6251,8.53E-14,1.35E-13,445733.2182,87.38134658,-100.4100704,9.701545913,2.1,10.6,0,6,-1,0
0.257497219,6.41E-47,0.258164647,0.036144578,0.848605578,0,0.011173184,0.983726022,7.16E-32,0.446882861,6252,4.98E-14,1.21E-13,445755.4835,87.28202921,-108.4248941,10.72530744,4.3,9.3,3,4,-1,2
0.257080089,6.11E-47,0.257807471,0.036144578,0.856573705,0,0.011173184,0.992337507,2.24E-32,0.374991851,6253,4.23E-14,1.18E-13,445738.8828,87.33660491,-157.5515269,8.999950512,5.4,11.6,3,6,-1,2
0.261735261,6.51E-47,0.259000821,0,0.860557769,0,0,0.997021135,1.45E-32,0.418094132,6254,1.26E-13,1.22E-13,445794.347,87.36628763,-165.4062225,10.0343889,3.4,12.2,0,7,-1,0
0.261401557,6.81E-47,0.26103933,0,0.87250996,0,0,0.972031472,3.26E-31,0.347119313,6255,1.20E-13,1.25E-13,445889.0923,87.20791443,145.7969368,8.331020197,4,9.8,0,10,-1,0
0.258353726,6.91E-47,0.260013191,0.120481928,0.880478088,0,0.022346369,0.997233763,3.17E-31,0.388114316,6256,6.52E-14,1.26E-13,445841.3997,87.36763517,137.1836136,9.314884694,3.8,10.1,10,12,-1,4
0.258965517,6.61E-47,0.257704233,0.120481928,0.87250996,0,0.022346369,0.992334014,3.10E-31,0.431225755,6257,7.62E-14,1.23E-13,445734.0845,87.33658277,129.3321859,10.34954285,2.2,9.5,10,10,-1,4
0.25807564,8.01E-47,0.256488122,0.084337349,0.876494024,0,0.016759777,0.983968334,2.60E-31,0.359404895,6258,6.02E-14,1.37E-13,445677.5624,87.28356487,80.23075708,8.625869493,1,12.4,7,11,-1,3
0.258175751,6.01E-47,0.254521458,0.084337349,0.868525896,0,0.016759777,0.99938755,2.52E-31,0.40204093,6259,6.20E-14,1.17E-13,445586.1563,87.3812849,72.20816535,9.649118144,1.5,10.5,7,9,-1,3
0.260845384,6.61E-47,0.25448003,0,0.848605578,0,0,0.983780589,2.44E-31,0.444621602,6260,1.10E-13,1.23E-13,445584.2308,87.28237503,64.16562959,10.67103809,3.2,8.7,0,4,-1,0
0.259733037,6.21E-47,0.256865494,0,0.824701195,0,0,0.992296969,1.95E-31,0.372720481,6261,9.00E-14,1.19E-13,445695.1018,87.336348,15.03526712,8.945438498,3.4,5.7,0,-2,-1,0
0.258832036,6.11E-47,0.256267698,0.036144578,0.824701195,0,0.011173184,0.997038934,1.87E-31,0.415606667,6262,7.38E-14,1.18E-13,445667.3176,87.36640043,7.10268243,9.974690679,3.1,5.6,3,-2,-1,2
0.26028921,7.11E-47,0.254067757,0.036144578,0.844621514,0,0.011173184,0.972207352,1.79E-31,0.456416177,6263,1.00E-13,1.28E-13,445565.0693,87.20902908,-1.577512491,10.95410341,3.7,10.7,3,3,-1,2
0.258837597,6.11E-47,0.2548714,0.120481928,0.848605578,0,0.022346369,0.997065674,1.30E-31,0.385487527,6264,7.39E-14,1.18E-13,445602.4208,87.3665699,-50.35784514,9.251842761,3.5,10.1,10,4,-1,4
0.259160178,6.51E-47,0.255421005,0.120481928,0.856573705,0,0.022346369,0.992623644,1.22E-31,0.428694534,6265,7.97E-14,1.22E-13,445627.9652,87.33841832,-58.1749925,10.28879451,3.7,9.7,10,6,-1,4
0.260122358,7.71E-47,0.256723977,0.204819277,0.87250996,0,0.033519553,0.983738243,7.28E-32,0.356955506,6266,9.70E-14,1.34E-13,445688.5244,87.28210666,-107.2470934,8.567085076,3.6,11.7,17,10,-1,6
0.261067853,7.31E-47,0.257860056,0.204819277,0.868525896,0,0.033519553,0.999526139,6.47E-32,0.399621878,6267,1.14E-13,1.30E-13,445741.3268,87.38216321,-115.2589001,9.591061805,0.9,15.4,17,9,-1,6
0.259805339,6.91E-47,0.257397759,0.084337349,0.87250996,0,0.016759777,0.984013135,5.67E-32,0.442262582,6268,9.13E-14,1.26E-13,445719.8403,87.2838488,-123.2799617,10.6144225,1.1,17.6,7,10,-1,3
0.260845384,6.51E-47,0.256951554,0.084337349,0.87250996,0,0.016759777,0.991934787,7.52E-33,0.370331948,6269,1.10E-13,1.22E-13,445699.1017,87.33405265,-172.4210822,8.888114615,0.9,16.9,7,10,-1,3
0.262347052,8.21E-47,0.259349874,0,0.87250996,0,0,0.997121426,3.60E-31,0.41331564,6270,1.37E-13,1.39E-13,445810.5702,87.36692323,179.6812967,9.919706893,0.5,17.3,0,10,-1,0
0.258281424,6.51E-47,0.259392888,0,0.864541833,1,0,0.972566549,3.51E-31,0.454331696,6271,6.39E-14,1.22E-13,445812.5694,87.21130551,171.075338,10.90407665,1,13.6,0,8,0,0
0.257191324,5.81E-47,0.257172372,0.036144578,0.880478088,1,0.011173184,0.997270219,3.03E-31,0.383456987,6272,4.43E-14,1.15E-13,445709.3648,87.36786621,122.314315,9.203110571,0.5,12.9,3,12,0,2
0.258375973,6.91E-47,0.25602896,0.036144578,0.880478088,1,0.011173184,0.992781131,2.95E-31,0.426698716,6273,6.56E-14,1.26E-13,445656.2216,87.3394164,114.5095668,10.24089564,0.4,13.3,3,12,0,2
0.259543938,7.11E-47,0.254512209,0.120481928,0.860557769,1,0.022346369,0.983796302,2.46E-31,0.354906526,6274,8.66E-14,1.28E-13,445585.7264,87.28247461,65.4182348,8.517910341,3.5,9,10,7,0,4
0.259126808,7.51E-47,0.253279638,0.120481928,0.852589641,1,0.022346369,0.999445303,2.38E-31,0.397549486,6275,7.91E-14,1.32E-13,445528.4393,87.38165091,57.39790948,9.541325177,4.1,7.6,10,5,0,4
0.258008899,5.51E-47,0.256256458,0.120481928,0.84063745,1,0.022346369,0.984129445,2.30E-31,0.440110319,6276,5.90E-14,1.12E-13,445666.7952,87.28458592,49.3480045,10.56276902,1.4,10.1,10,2,0,4
